DEBUG 2018-03-14 22:31:01,485 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.Sessions.Dto.TenantLoginInfoDto
DEBUG 2018-03-14 22:31:01,489 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.Sessions.Dto.UserLoginInfoDto
DEBUG 2018-03-14 22:31:01,489 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.Users.Dto.CreateUserDto
DEBUG 2018-03-14 22:31:01,490 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.Users.Dto.UpdateUserDto
DEBUG 2018-03-14 22:31:01,490 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.Users.Dto.UserDto
DEBUG 2018-03-14 22:31:01,490 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.Roles.Dto.CreateRoleDto
DEBUG 2018-03-14 22:31:01,490 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.Roles.Dto.PermissionDto
DEBUG 2018-03-14 22:31:01,490 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.Roles.Dto.RoleDto
DEBUG 2018-03-14 22:31:01,490 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.MultiTenancy.Dto.CreateTenantDto
DEBUG 2018-03-14 22:31:01,490 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.MultiTenancy.Dto.EditTenantDto
DEBUG 2018-03-14 22:31:01,490 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.MultiTenancy.Dto.TenantDto
DEBUG 2018-03-14 22:31:01,490 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.Publishers.Dto.PublisherDto
DEBUG 2018-03-14 22:31:01,491 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.Feeds.Dto.FeedDto
DEBUG 2018-03-14 22:31:01,491 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.Courses.Dto.CourseDto
DEBUG 2018-03-14 22:31:01,491 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.CourseCategories.Dto.CourseCategoryDto
DEBUG 2018-03-14 22:31:01,491 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.Web.Models.Account.TenantChangeViewModel
DEBUG 2018-03-14 22:31:01,491 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Eureka.Spe.Web.Models.Account.TenantSelectionViewModel+TenantInfo
DEBUG 2018-03-14 22:31:02,680 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'Eureka.Spe.Sessions.ISessionAppService' with service name 'app/session'.
DEBUG 2018-03-14 22:31:02,681 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'Eureka.Spe.Users.IUserAppService' with service name 'app/user'.
DEBUG 2018-03-14 22:31:02,683 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'Eureka.Spe.Roles.IRoleAppService' with service name 'app/role'.
DEBUG 2018-03-14 22:31:02,684 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'Eureka.Spe.MultiTenancy.ITenantAppService' with service name 'app/tenant'.
DEBUG 2018-03-14 22:31:02,685 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'Eureka.Spe.Configuration.IConfigurationAppService' with service name 'app/configuration'.
